instance_id,n_sys,d,M,M_over_d,benchmark_type,ensemble_name,state_generation,state_dtype,basis_order,stateprep_operation,stateprep_decomposition,ensemble_seed,benchmark_internal_seed,data_seed,nested_max_m,fix_global_phase,duplicate_policy,prior_type,raw_outcomes,effective_m_outcomes,projection_strategy,class_group_sizes,coverage_ratio,p_opt,pairwise_fidelity_mean,pairwise_fidelity_std,pairwise_fidelity_max,pairwise_fidelity_count,frame_potential_2,single_qubit_purity_mean,single_qubit_purity_std,single_qubit_purity_min,single_qubit_purity_max,gram_rank_numeric,gram_lambda_min,gram_lambda_max,gram_trace,duplicate_fidelity_threshold,duplicate_threshold_exceeded,p_succ_full,gap_abs_full,p_succ_random_sparse,gap_abs_random_sparse,p_succ_walsh_deg1,gap_abs_walsh_deg1,num_ucr_params_full,num_ucr_params_degree1_budget,num_ucr_params_random_sparse,num_ucr_params_walsh_deg1,random_sparse_execution,random_sparse_theta_dim_full_reference,random_sparse_trainable_param_count_total,sparse_budget_rule,sparse_frozen_fill,optimizer_name,learning_rate,learning_rate_schedule,max_steps,eval_interval,threshold,num_restarts,stopping_rule,aggregation_rule,best_restart_full,best_restart_random_sparse,best_restart_walsh_deg1,seed_opt_full,seed_opt_random_sparse,seed_opt_walsh_deg1,num_steps_full,num_steps_random_sparse,num_steps_walsh_deg1,termination_reason_full,termination_reason_random_sparse,termination_reason_walsh_deg1,wall_clock_sec_full,wall_clock_sec_random_sparse,wall_clock_sec_walsh_deg1
9,3,8,10,1.25,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260513,139065776,20360513,12,False,record_only,uniform,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6659139481724695,0.11377544972096876,0.10409176961372585,0.3547060575008845,45,0.1214019545144731,0.7022380990217896,0.1149032324639514,0.5429056412784701,0.9108928379968311,8,-2.8019431001218025e-16,2.987693652133458,10.0,0.98,False,0.665913751653418,1.965190514763293e-07,0.5070490079338255,0.15886494023864406,0.6201213659295318,0.045792582242937696,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,0,18,24,0,18,24,500,550,1000,threshold,threshold,max_steps,329.06701834499836,35.75581348314881,79.39911677874625
0,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260504,1994040886,20360504,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6181617103309949,0.11978291063248149,0.12229249210568284,0.5482038447204779,55,0.11754854482273408,0.6736238173301557,0.0961220165596845,0.5475039480229504,0.9136119037010356,8,-4.3031266595517743e-16,3.6345467527436286,11.0,0.98,False,0.6181629480105634,-1.2376795684998498e-06,0.5771326547933977,0.04102905553759717,0.588484763366933,0.029676946964061868,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,37,24,2,37,24,2,600,400,700,threshold,threshold,threshold,60.46765840053558,41.73010144010186,58.71550653502345
1,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260505,980209883,20360505,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.5955415126819581,0.13125271871562005,0.10450352301265294,0.4414796698798448,55,0.11649842044754342,0.6650263950060485,0.08803858593023044,0.507816239311553,0.8374242183372436,8,-3.104418220140039e-16,3.7679116047534524,10.999999999999998,0.98,False,0.595538639464867,2.8732170911371924e-06,0.4670276656239891,0.12851384705796898,0.5755176550957881,0.02002385758616998,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,46,4,1,46,4,1,500,350,1000,threshold,threshold,max_steps,48.78050822019577,35.567608434706926,83.77745065651834
2,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260506,768071746,20360506,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.5911663087630612,0.12277834619293936,0.11091440680985666,0.4320093062368567,55,0.11579684357441425,0.6895925683763682,0.11932336499049943,0.5198565128697962,0.8932220019841997,8,-7.911326746983217e-16,3.3859615777564094,11.0,0.98,False,0.5911738192681308,-7.510505069641127e-06,0.5148477383487091,0.07631857041435208,0.5768360642777585,0.014330244485302734,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,29,21,49,29,21,49,650,400,1000,threshold,threshold,max_steps,63.612625701352954,41.6083855740726,78.99451070278883
3,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260507,1734564141,20360507,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6237772114635878,0.10040167092476554,0.10109098984245479,0.6024885223108558,55,0.10936353068346566,0.6318474801340372,0.09679683362653001,0.5020492940641329,0.8655061658285882,8,-8.196565333298647e-16,2.819098738680971,11.0,0.98,False,0.6237799216470836,-2.7101834958465076e-06,0.5792803368400423,0.04449687462354546,0.5977141236747322,0.026063087788855577,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,16,48,14,16,48,14,550,500,1000,threshold,threshold,threshold,56.61842487938702,53.2979359831661,80.16957151889801
4,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260508,636702486,20360508,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6027533255791065,0.13519803900014055,0.11758328538602626,0.5055975309002197,55,0.12009485341059563,0.6556851943375174,0.10026279740508408,0.5200013282227103,0.8654667839651747,8,-1.5261581048104094e-16,3.6277672787509303,10.999999999999998,0.98,False,0.6027539713035197,-6.457244131619078e-07,0.5546888179013134,0.048064507677793133,0.5795076016622873,0.023245723916819228,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,35,41,26,35,41,26,600,600,1000,threshold,threshold,max_steps,60.58499607257545,63.49871623516083,78.08092098869383
5,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260509,1157600670,20360509,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.5943582791284132,0.1372428673428748,0.08438788176829351,0.3275899896506685,55,0.11450629020530308,0.6353538836781751,0.08905057435096862,0.516244827675697,0.9486276922835677,8,-1.1346866133825132e-16,3.7288863317504886,11.0,0.98,False,0.594356380734349,1.8983940641703612e-06,0.389168776445202,0.20518950268321123,0.5703202285034121,0.024038050625001084,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,9,46,31,9,46,31,700,300,1000,threshold,threshold,max_steps,74.98958019912243,32.142793003469706,77.08865281380713
6,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260510,569379569,20360510,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6338536151421033,0.10276856675163666,0.08958818254329243,0.4087999877910607,55,0.10780674614872351,0.6889971167360603,0.11432461003327,0.5079796577040934,0.9311843966043041,8,-1.0341336380165379e-17,3.071080197042866,11.0,0.98,False,0.6338559724763544,-2.357334251135157e-06,0.6111320685759865,0.0227215465661168,0.5963635400201219,0.037490075121981326,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,28,36,34,28,36,34,550,1000,1000,threshold,max_steps,threshold,56.078821539878845,107.17214768193662,77.0229895785451
7,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260511,281726802,20360511,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6081854051403559,0.12736881481363252,0.10558664428397382,0.4002881189595545,55,0.11579214039834532,0.6762278268928735,0.10661599024330327,0.513394502924124,0.8757585790542362,8,-3.364592883669375e-16,3.4988798642936048,11.0,0.98,False,0.6081851978350472,2.0730530869705888e-07,0.47641949758024016,0.13176590756011575,0.5794105882534539,0.028774816886901977,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,28,7,8,28,7,8,850,450,1000,threshold,threshold,threshold,84.47380859963596,47.289594205096364,80.81407538428903
8,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260512,2018255730,20360512,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6023463528027668,0.11586419720245492,0.08001492494075761,0.2982657401400293,55,0.10893354582422227,0.6656110124239226,0.10759433958321823,0.5463250803935924,0.9135464591314939,8,-3.309198919784637e-16,3.095389555826107,11.0,0.98,False,0.602345173585467,1.1792172998070782e-06,0.5849954272535833,0.017350925549183494,0.5746535729229709,0.027692779879795903,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,6,24,6,6,24,6,1000,900,1000,threshold,threshold,max_steps,95.01956454850733,93.46149775385857,82.78122808411717
9,3,8,11,1.375,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260513,139065776,20360513,12,False,record_only,uniform,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6167300865276847,0.11063760017071138,0.10638982585477509,0.3989335983285742,55,0.11232679419722144,0.7086550774995033,0.11171119210480553,0.5429056412784701,0.9108928379968311,8,-2.5301285683434346e-16,3.004170719087004,11.0,0.98,False,0.61672959408768,4.9244000466242e-07,0.4990404539478309,0.11768963257985376,0.5836155898583818,0.033114496669302884,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,31,32,38,31,32,38,550,700,1000,threshold,threshold,max_steps,56.75495367310941,72.89430195651948,74.49940868467093
0,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260504,1994040886,20360504,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5717841651517156,0.12603837638397503,0.12462235040859714,0.5482038447204779,66,0.11213170233096574,0.6660073409422931,0.09860314046339941,0.5179344547405395,0.9136119037010356,8,-4.44483727760006e-16,3.929241791517742,12.0,0.98,False,0.5717826731778224,1.4919738932084314e-06,0.5360046874502868,0.03577947770142875,0.5627183293365545,0.009065835815161072,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,13,44,27,13,44,27,950,550,1000,threshold,threshold,max_steps,97.21729867905378,59.69801634736359,76.49719496071339
1,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260505,980209883,20360505,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5473049014526481,0.14296906314484592,0.11922545261664481,0.4903089904228575,66,0.11510028977081216,0.6718688176645281,0.08762586817065908,0.507816239311553,0.8374242183372436,8,-4.192724003755936e-16,4.1495946276738955,12.0,0.98,False,0.547301940657357,2.9607952910515323e-06,0.5065929839365466,0.04071191751610148,0.5407539693767272,0.0065509320759209455,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,16,3,16,16,3,16,1000,900,1000,max_steps,threshold,max_steps,103.02238493412733,99.78187480382621,79.5517752468586
2,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260506,768071746,20360506,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5565614312479814,0.12919255778233257,0.11964109900249933,0.46366453582540484,66,0.11175431709379494,0.6832598237699654,0.1189708115567925,0.5198565128697962,0.8932220019841997,8,-4.037112996793819e-16,3.7869192979386166,12.0,0.98,False,0.5565601278054879,1.3034424934943445e-06,0.47680160486490064,0.07975982638308077,0.5477224982850901,0.008838932962891288,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,48,20,37,48,20,37,900,450,1000,threshold,threshold,max_steps,82.15185797214508,47.17609472759068,76.91929847933352
3,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260507,1734564141,20360507,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.582317013875149,0.10572679094449951,0.10274371372706415,0.6024885223108558,66,0.10325655628102992,0.641389346361543,0.09914516143080751,0.5020492940641329,0.8655061658285882,8,-2.886011279682105e-16,3.1431755952512703,12.0,0.98,False,0.582317451259468,-4.3738431898532326e-07,0.46336892448962963,0.11894808938551937,0.5688022909709327,0.013514722904216292,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,48,46,22,48,46,22,950,750,1000,threshold,threshold,max_steps,84.32157518714666,81.78750436194241,79.40193436853588
4,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260508,636702486,20360508,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5746871778798268,0.12538794079124968,0.11285150030540012,0.5055975309002197,66,0.10941946374896212,0.660797208992023,0.10109854837322772,0.5200013282227103,0.8654667839651747,8,-4.548925572635659e-16,3.750344900360999,11.999999999999998,0.98,False,0.574688071118626,-8.932387991489321e-07,0.3139699398453407,0.2607172380344861,0.5680275024208541,0.006659675458972725,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,41,42,16,41,42,16,750,400,1000,threshold,threshold,max_steps,68.7287216745317,43.57154945097864,84.61414090916514
5,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260509,1157600670,20360509,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5558504364635045,0.13784699589097632,0.08238577921398796,0.3275899896506685,66,0.10697344331845758,0.6370501999689883,0.08676373823506177,0.516244827675697,0.9486276922835677,8,-2.234488868658336e-16,4.021740566514707,12.0,0.98,False,0.555846708869066,3.7275944385628534e-06,0.5128829491424726,0.04296748732103195,0.543508296586058,0.012342139877446479,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,37,11,24,37,11,24,700,850,1000,threshold,threshold,max_steps,65.03203419409692,94.56045297533274,80.52691460773349
6,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260510,569379569,20360510,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.591235425807932,0.10267504442530984,0.08829442462922112,0.4087999877910607,66,0.10014323098764917,0.6881951316221518,0.11250677349666446,0.5079796577040934,0.9311843966043041,8,-4.675020911185505e-16,3.0983040808154954,12.0,0.98,False,0.5912365731540574,-1.1473461254407624e-06,0.5602045987301023,0.03103082707782967,0.580302480092026,0.010932945715905973,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,34,25,37,34,25,37,1000,650,1000,max_steps,threshold,max_steps,94.45451539754868,70.84032282419503,74.45982910133898
7,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260511,281726802,20360511,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5616716011804832,0.13375695824150471,0.1109899131425475,0.42757984952520106,66,0.11102554430595903,0.6736094093869331,0.10266620705944401,0.513394502924124,0.8757585790542362,8,-4.916382904799613e-16,3.7867085217481136,12.0,0.98,False,0.5616728078989225,-1.2067184392838826e-06,0.45936248721438866,0.10230911396609454,0.5502854197374369,0.011386181443046262,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,11,46,18,11,46,18,850,300,1000,threshold,threshold,max_steps,91.51530130393803,31.803727332502604,79.91128632612526
8,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260512,2018255730,20360512,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5595150524553907,0.11842477981481883,0.0773331216215165,0.2982657401400293,66,0.10167110349275692,0.6716091659892085,0.10501330556313059,0.5463250803935924,0.9135464591314939,8,-1.8603606752573213e-16,3.3428352275897883,12.0,0.98,False,0.5595115413772037,3.511078186968497e-06,0.4798622292726896,0.07965282318270106,0.5496580434990335,0.009857008956357216,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,3,12,28,3,12,28,1000,550,1000,max_steps,threshold,max_steps,102.27558522485197,61.359460515901446,73.7056747879833
9,3,8,12,1.5,exact_haar_d8,Exact-Haar-D8,normalized_complex_gaussian,complex64,PennyLane/StatePrep computational basis order,qml.StatePrep,MottonenStatePreparation,20260513,139065776,20360513,12,False,record_only,uniform,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5697028993357305,0.11812193229501275,0.11142724660076596,0.39893359832857433,66,0.10750475365962421,0.7108488236795986,0.10754724007126255,0.5429056412784701,0.9108928379968311,8,-1.588011680696157e-16,3.3541613925595506,12.0,0.98,False,0.5697020124889445,8.868467860079221e-07,0.5206938444474072,0.0490090548883233,0.5544057646569471,0.015297134678783353,120,22,22,22,active_gate,1095,997,blockwise_match_degree1,not_applicable_active_gate,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,30,6,18,30,6,18,850,750,1000,threshold,threshold,max_steps,81.61218351498246,82.6047964785248,79.19535974040627
