instance_id,n_sys,d,M,M_over_d,fiducial_id,orbit_index_set_id,prior_type,benchmark_seed,data_seed,raw_outcomes,effective_m_outcomes,projection_strategy,class_group_sizes,coverage_ratio,p_opt,p_succ_full,gap_abs_full,gap_rel_full,p_succ_deg1,gap_abs_deg1,gap_rel_deg1,G2_deg1,G2_sq_deg1,G2_block_json,num_ucr_params_full,num_ucr_params_deg1,ucr_compression_ratio,optimizer_name,learning_rate,learning_rate_schedule,max_steps,eval_interval,threshold,num_restarts,stopping_rule,aggregation_rule,best_restart_full,best_restart_deg1,num_steps_full,num_steps_deg1,termination_reason_full,termination_reason_deg1,wall_clock_sec_full,wall_clock_sec_deg1
0,3,8,10,1.25,weyl_seed_310000,weyl_labels_seed_610000_unique,uniform,310000,610000,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6753763825492125,0.6753765074412388,-1.2489202627641305e-07,-1.8492211084581798e-07,0.6284030687083706,0.04697331384084191,0.06955131250450429,0.04945092158683511,0.0024453936457873144,"[0.04945092156101676, 1.5719454815311926e-06, 2.871310727476198e-07, 5.023945453331792e-09]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,43,8,450,1000,threshold,max_steps,42.04140204191208,74.18788660131395
1,3,8,10,1.25,weyl_seed_310001,weyl_labels_seed_610001_unique,uniform,310001,610001,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6535234247667049,0.6535242281662521,-8.033995472223054e-07,-1.229335501644954e-06,0.620497970950481,0.033025453816223904,0.05053446068595528,0.040477527462933253,0.001638430229512516,"[0.04047752703851005, 5.7001810524982396e-06, 1.3664288796549943e-06, 3.473883540679146e-09]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,16,38,700,900,threshold,threshold,70.15682195872068,67.7455680295825
2,3,8,10,1.25,weyl_seed_310002,weyl_labels_seed_610002_unique,uniform,310002,610002,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6697057570378347,0.6697040741778795,1.6828599552765056e-06,2.5128348346890993e-06,0.6239111667934392,0.04579459024439558,0.06838016511452571,0.04762223187042299,0.0022678769683203313,"[0.04762223175935406, 2.1594075822471145e-06, 2.4321703014664974e-06, 1.4400804598622951e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,23,12,800,1000,threshold,max_steps,74.4063242636621,73.88910386152565
3,3,8,10,1.25,weyl_seed_310003,weyl_labels_seed_610003_unique,uniform,310003,610003,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6683034884801743,0.6683031066744325,3.818057418003562e-07,5.713059237033786e-07,0.6264445172026518,0.04185897127752247,0.06263467421472879,0.04702919900813983,0.0022117455593472207,"[0.04702919840946923, 7.268049130556912e-06, 1.8668036529095279e-06, 2.2439754378175553e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,39,45,600,1000,threshold,max_steps,59.18108991533518,75.64128279872239
4,3,8,10,1.25,weyl_seed_310004,weyl_labels_seed_610004_unique,uniform,310004,610004,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6889339428215966,0.6889249855915583,8.957230038242336e-06,1.3001580386004965e-05,0.6769563917014285,0.011977551120168073,0.017385630719707085,3.921343004067674e-07,1.5376930955550487e-13,"[3.915941790401164e-07, 1.842221442986953e-08, 6.36644305384922e-09, 6.587785344420483e-09]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,28,17,600,600,threshold,threshold,56.549362218007445,45.73624310083687
5,3,8,10,1.25,weyl_seed_310005,weyl_labels_seed_610005_unique,uniform,310005,610005,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6657197906599317,0.6657204642468983,-6.735869666485428e-07,-1.0118175486127764e-06,0.6160892409356015,0.04963054972433023,0.07455171142671183,0.052009913299280536,0.0027050310813986787,"[0.052009913051630254, 5.013413152740232e-06, 7.912346061528125e-07, 1.3287392677752537e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,27,11,450,1000,threshold,max_steps,42.6098470184952,74.58403523638844
6,3,8,10,1.25,weyl_seed_310006,weyl_labels_seed_610006_unique,uniform,310006,610006,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.7166568971507646,0.7166567588486972,1.383020674650126e-07,1.929822597324668e-07,0.6776224385065245,0.039034458644240155,0.05446742897393534,0.04388406282549744,0.0019258109700722064,"[0.043884062745453575, 1.9594752146379582e-06, 1.7340533499313715e-06, 4.228661484522613e-07]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,45,7,700,1000,threshold,max_steps,64.7938480079174,75.98679451458156
7,3,8,10,1.25,weyl_seed_310007,weyl_labels_seed_610007_unique,uniform,310007,610007,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6300530642924292,0.6300528676673594,1.9662506989259754e-07,3.120769995990958e-07,0.591195954132749,0.0388571101596803,0.061672757997484125,0.03899092279367862,0.0015202920603026068,"[0.03899092208077562, 7.378023656338849e-06, 1.075987029703094e-06, 2.2577327960867448e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,20,3,550,1000,threshold,max_steps,51.876580618321896,76.20205801539123
8,3,8,10,1.25,weyl_seed_310008,weyl_labels_seed_610008_unique,uniform,310008,610008,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6877537534448789,0.6877530252963477,7.281485311372293e-07,1.0587343616665378e-06,0.6448081160689352,0.0429456373759437,0.06244333405791532,0.04910748839750662,0.0024115454167112477,"[0.04910748654067343, 6.619080073456472e-06, 1.1770242805838128e-05, 1.3412249164030351e-07]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,27,49,550,1000,threshold,max_steps,51.71194080449641,76.29007088765502
9,3,8,10,1.25,weyl_seed_310009,weyl_labels_seed_610009_unique,uniform,310009,610009,16,10,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.625,0.6896354451357734,0.6896334037896084,2.0413461649937403e-06,2.96003660976539e-06,0.6373847805910196,0.0522506645447538,0.07576563083190546,0.05618582082461354,0.003156846461735577,"[0.056185820416528635, 6.083131269030214e-06, 2.975279945911877e-06, 1.9856372595346234e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,18,16,650,1000,threshold,max_steps,61.226077200844884,78.02820594422519
0,3,8,11,1.375,weyl_seed_311000,weyl_labels_seed_611000_unique,uniform,311000,611000,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6388844515858974,0.63890137202344,-1.6920437542644606e-05,-2.6484347053122283e-05,0.6288139461704711,0.0100705054154262,0.015762639692401766,0.011775465020901042,0.000138661576458464,"[0.011775307995495702, 3.501598837428856e-05, 4.971865526314501e-05, 7.453854315095215e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,27,32,1000,1000,max_steps,max_steps,103.08887961506844,81.30126985907555
1,3,8,11,1.375,weyl_seed_311001,weyl_labels_seed_611001_unique,uniform,311001,611001,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6484100706430255,0.6484160475597216,-5.976916696126544e-06,-9.217803619550914e-06,0.6231365877359489,0.02527348290707654,0.03897762242035034,0.03562105217586501,0.0012688593581156973,"[0.035621051395849986, 6.261076342214816e-06, 3.4271602655345193e-07, 4.031300026480699e-06]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,35,37,650,1000,threshold,max_steps,64.55773640424013,80.33490578830242
2,3,8,11,1.375,weyl_seed_311002,weyl_labels_seed_611002_unique,uniform,311002,611002,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.5944072583794615,0.5944058387476417,1.4196318197656765e-06,2.38831508154196e-06,0.5724261009681499,0.02198115741131157,0.03697996129999997,0.029791543657582353,0.0008875360735016353,"[0.02979154306900079, 5.685577770914814e-06, 1.6562785634924272e-06, 2.12834995417834e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,0,4,900,1000,threshold,max_steps,242.70977982133627,75.15795316174626
3,3,8,11,1.375,weyl_seed_311003,weyl_labels_seed_611003_unique,uniform,311003,611003,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6320942199451853,0.6321020678294924,-7.84788430707728e-06,-1.2415687502660349e-05,0.6035803070817756,0.028513912863409763,0.04511022560194027,0.02941087801067207,0.0008649997453586337,"[0.029410877635689007, 3.81312198954996e-06, 2.739233454965311e-06, 1.1773963986717605e-07]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,0,14,600,950,threshold,threshold,216.55844359844923,76.45074149779975
4,3,8,11,1.375,weyl_seed_311004,weyl_labels_seed_611004_unique,uniform,311004,611004,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.650302956499256,0.6503089218639629,-5.9653647069835e-06,-9.173208652005145e-06,0.6161650017849656,0.034137954714290375,0.0524954628809679,0.04400529325255256,0.0019364658342431481,"[0.04400529316450664, 2.7077279122327553e-06, 6.458956024741527e-07, 1.3863302093350601e-09]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,15,25,550,1000,threshold,threshold,58.14613892138004,78.87309344299138
5,3,8,11,1.375,weyl_seed_311005,weyl_labels_seed_611005_unique,uniform,311005,611005,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6117356234947227,0.6117341204882583,1.503006464398382e-06,2.456954289848298e-06,0.5767190434194414,0.0350165800752813,0.05724136167718764,0.03779665506925449,0.0014285871344242012,"[0.0377966550629451, 5.630782301306563e-07, 3.998584296119998e-07, 1.943723201265058e-09]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,19,6,750,1000,threshold,max_steps,74.01204098016024,80.29217436909676
6,3,8,11,1.375,weyl_seed_311006,weyl_labels_seed_611006_unique,uniform,311006,611006,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6156247790436948,0.6155875630624204,3.7215981274485443e-05,6.045237706691463e-05,0.5884719937899923,0.02715278525370257,0.044106062942887755,0.03447377373317868,0.0011884410754064002,"[0.034473773050908825, 6.307737588669734e-06, 2.693180488388918e-06, 7.621391040761988e-09]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,0,45,650,1000,threshold,max_steps,259.52112037315965,75.06429590284824
7,3,8,11,1.375,weyl_seed_311007,weyl_labels_seed_611007_unique,uniform,311007,611007,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.5902035916802781,0.5902032498437084,3.418365697172021e-07,5.791841570194645e-07,0.5755338514994586,0.014669740180819568,0.024855389542878924,0.016847934081932553,0.00028385288282914444,"[0.01684793031449285, 5.0254250884040615e-06, 1.0072110244205096e-05, 4.9480826522041e-07]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,49,32,700,1000,threshold,max_steps,73.16825204715133,77.85363323055208
8,3,8,11,1.375,weyl_seed_311008,weyl_labels_seed_611008_unique,uniform,311008,611008,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.5607159954682447,0.5607015009617549,1.4494506489826087e-05,2.5849996445565928e-05,0.5522971176900664,0.00841887777817829,0.015014513311944712,0.00726405493482265,5.276649409612129e-05,"[0.007264051577194283, 5.9242812678998295e-06, 3.6972161164450688e-06, 1.1604732717683985e-07]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,40,20,800,850,threshold,threshold,80.84179315902293,67.28485280834138
9,3,8,11,1.375,weyl_seed_311009,weyl_labels_seed_611009_unique,uniform,311009,611009,16,11,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.6875,0.6288122573744178,0.6288146977860392,-2.4404116213405658e-06,-3.880986085625006e-06,0.5952240180523283,0.03358823932208954,0.05341536989488084,0.04202306355259048,0.0017659378703450586,"[0.04202304690104238, 4.687352860481272e-06, 1.0024866416700486e-05, 3.573553732058045e-05]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,23,25,750,850,threshold,threshold,73.14014896005392,69.74071693979204
0,3,8,12,1.5,weyl_seed_312000,weyl_labels_seed_612000_unique,uniform,312000,612000,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5622170987666633,0.5622162533843996,8.453822636367292e-07,1.5036580450705712e-06,0.546974587331563,0.015242511435100248,0.027111433409865646,0.02552404443437969,0.000651476844288189,"[0.025524036920723765, 1.8869332771987373e-05, 5.244291922818925e-06, 5.832642219866651e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,39,18,650,1000,threshold,max_steps,66.97720924392343,82.72863388806581
1,3,8,12,1.5,weyl_seed_312001,weyl_labels_seed_612001_unique,uniform,312001,612001,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5827491219690573,0.5827486245117041,4.9745735319906e-07,8.536389579072999e-07,0.5759593263836541,0.006789795585403158,0.011651318430924519,0.009388445019721357,8.814289988833076e-05,"[0.009388424300791355, 1.9500187668910515e-05, 2.9628745461666552e-06, 2.639020918289141e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,39,37,900,1000,threshold,max_steps,96.75164941139519,80.9451670050621
2,3,8,12,1.5,weyl_seed_312002,weyl_labels_seed_612002_unique,uniform,312002,612002,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5389483337439407,0.5389468571994834,1.4765444572573116e-06,2.739677191318364e-06,0.5253327212912811,0.013615612452659631,0.025263298168259174,0.022193213145496448,0.0004925387097214364,"[0.022193211933749294, 7.281075080786903e-06, 8.780097848727193e-07, 1.2990814360175297e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,38,4,1000,1000,max_steps,threshold,110.8033725079149,80.91651582159102
3,3,8,12,1.5,weyl_seed_312003,weyl_labels_seed_612003_unique,uniform,312003,612003,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5584462009477809,0.5584427947798072,3.4061679736741013e-06,6.0993663631218885e-06,0.5516375929719308,0.006808607975850034,0.012192057111848259,0.015634604174608293,0.0002444408476966791,"[0.015634603963595537, 9.72293958162425e-07, 2.3775715024111867e-06, 3.7029336375190617e-16]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,14,46,1000,1000,max_steps,max_steps,101.02550071664155,81.97575701586902
4,3,8,12,1.5,weyl_seed_312004,weyl_labels_seed_612004_unique,uniform,312004,612004,16,12,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.75,0.5872738326211255,0.5872741167620905,-2.841409649789739e-07,-4.838304538630532e-07,0.5732107659301169,0.014063066691008652,0.02394635331910202,0.013384594043732004,0.00017914735771550625,"[0.013384590112315256, 1.9486968257715952e-06, 9.728912174815378e-06, 2.606082780220234e-06]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,41,41,650,1000,threshold,max_steps,69.04552764818072,81.37490183673799
