instance_id,n_sys,d,M,M_over_d,fiducial_id,orbit_index_set_id,prior_type,benchmark_seed,data_seed,raw_outcomes,effective_m_outcomes,projection_strategy,class_group_sizes,coverage_ratio,p_opt,p_succ_full,gap_abs_full,gap_rel_full,p_succ_deg1,gap_abs_deg1,gap_rel_deg1,G2_deg1,G2_sq_deg1,G2_block_json,num_ucr_params_full,num_ucr_params_deg1,ucr_compression_ratio,optimizer_name,learning_rate,learning_rate_schedule,max_steps,eval_interval,threshold,num_restarts,stopping_rule,aggregation_rule,best_restart_full,best_restart_deg1,num_steps_full,num_steps_deg1,termination_reason_full,termination_reason_deg1,wall_clock_sec_full,wall_clock_sec_deg1
2,3,8,7,0.875,weyl_seed_307002,weyl_labels_seed_607002_unique,uniform,307002,607002,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.7900833066966543,0.790083657622975,-3.5092632078015384e-07,-4.4416369489868113e-07,0.7900836561997129,-3.4950305860537156e-07,-4.4236228717025694e-07,8.083252399009122e-06,6.533896934608673e-11,"[6.506700484421669e-08, 8.082990461692885e-06, 9.094774126465191e-10]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,47,21,400,450,threshold,threshold,7.049308827146888,5.884508136659861
3,3,8,7,0.875,weyl_seed_307003,weyl_labels_seed_607003_unique,uniform,307003,607003,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.8024585156877306,0.8024581256355509,3.9005217977727824e-07,4.860714568440862e-07,0.8024581534853568,3.6220237387141196e-07,4.5136585479561375e-07,6.412981751143265e-07,4.1126334940496545e-13,"[6.283126568762047e-07, 1.2777391631548476e-07, 1.2664159014067984e-08]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,20,46,450,550,threshold,threshold,6.268750628456473,5.748318899422884
4,3,8,7,0.875,weyl_seed_307004,weyl_labels_seed_607004_unique,uniform,307004,607004,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.8545108305660589,0.8545106271759906,2.033900683429124e-07,2.3801929837235585e-07,0.8545106317575445,1.9880851442888314e-07,2.3265768825561307e-07,1.3358708815726499e-06,1.7845510122336885e-12,"[1.3357545669339162e-06, 4.7955350817850315e-09, 1.6963254173476473e-08]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,48,19,350,600,threshold,threshold,5.57368316873908,8.770059457048774
5,3,8,7,0.875,weyl_seed_307005,weyl_labels_seed_607005_unique,uniform,307005,607005,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.714472771287475,0.7144728954800313,-1.2419255634998905e-07,-1.7382405788004339e-07,0.714472909993404,-1.387059289648107e-07,-1.941374598710929e-07,1.4160502452642953e-07,2.005198297113071e-14,"[1.4025937329953614e-07, 1.9466392142522964e-08, 5.922412562452092e-10]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,46,13,400,400,threshold,threshold,6.019013179466128,4.493478247895837
6,3,8,7,0.875,weyl_seed_307006,weyl_labels_seed_607006_unique,uniform,307006,607006,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.8190602049092611,0.8190593951340054,8.097752557389981e-07,9.886638990459907e-07,0.8190593969991006,8.079101605495964e-07,9.863867829338626e-07,2.4481055835165493e-07,5.993220948044904e-14,"[2.4456781480330824e-07, 1.081767499493654e-08, 1.3309209171401386e-09]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,22,17,400,450,threshold,threshold,6.193415276706219,5.115619303658605
7,3,8,7,0.875,weyl_seed_307007,weyl_labels_seed_607007_unique,uniform,307007,607007,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.7181250391583583,0.7181258302080676,-7.910497092922242e-07,-1.101548708313156e-06,0.718125832382265,-7.932239066699154e-07,-1.1045763111109074e-06,1.278078438848626e-07,1.633484495849741e-14,"[5.580770585280902e-08, 1.1497974232167484e-07, 6.149459334131662e-11]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,33,45,700,450,threshold,threshold,10.740844896063209,5.129237070679665
8,3,8,7,0.875,weyl_seed_307008,weyl_labels_seed_607008_unique,uniform,307008,607008,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.8557083810862016,0.8557083674709041,1.3615297556057726e-08,1.5911141992994176e-08,0.8557083692473945,1.1838807156827613e-08,1.3835095481710615e-08,2.7410583616423693e-07,7.51340094192955e-14,"[2.737009340802119e-07, 1.4691629143646982e-08, 2.4421580662449715e-09]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,46,13,350,350,threshold,threshold,5.3165383860468864,4.143258927389979
9,3,8,7,0.875,weyl_seed_307009,weyl_labels_seed_607009_unique,uniform,307009,607009,8,7,drop_extra,"[1, 1, 1, 1, 1, 1, 1]",0.875,0.6807714899828061,0.6807722536822538,-7.636994476811765e-07,-1.1218146748484793e-06,0.6807722650852692,-7.751024631019732e-07,-1.1385648114047042e-06,8.972483263792362e-08,8.050545591903404e-15,"[8.946935913987224e-08, 6.740584929051234e-09, 5.864143741507714e-10]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,16,30,450,700,threshold,threshold,10.161903880536556,7.3682167530059814
0,3,8,8,1.0,weyl_seed_308000,weyl_labels_seed_608000_unique,uniform,308000,608000,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7710054242671281,0.7710073438831603,-1.9196160321310884e-06,-2.4897568443902467e-06,0.7710073574056647,-1.933138536580614e-06,-2.5072956372753677e-06,1.0093495897714656e-07,1.0187865943718259e-14,"[9.661108492946241e-08, 2.843281182494886e-08, 6.763092798232753e-09]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,25,13,500,300,threshold,threshold,8.349385190755129,3.9701286759227514
1,3,8,8,1.0,weyl_seed_308001,weyl_labels_seed_608001_unique,uniform,308001,608001,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7855572668897552,0.7855577099349651,-4.430452098524995e-07,-5.639884302854731e-07,0.785557711563839,-4.4467408377713014e-07,-5.660619569311877e-07,4.5248324745867407e-07,2.0474108923074766e-13,"[4.50555910997853e-07, 4.1355817481876946e-08, 5.491507629798009e-09]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,48,19,750,400,threshold,threshold,11.324880465865135,4.646918948739767
2,3,8,8,1.0,weyl_seed_308002,weyl_labels_seed_608002_unique,uniform,308002,608002,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.8295348730786222,0.8295363743332853,-1.5012546631387735e-06,-1.8097547334775964e-06,0.8295363805967592,-1.5075181369894608e-06,-1.8173053188163921e-06,1.0080941047033322e-07,1.0162537239376128e-14,"[9.994562479665419e-08, 1.306698964303478e-08, 1.6319022799706363e-09]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,33,45,450,750,threshold,threshold,6.710378127172589,8.151374844834208
3,3,8,8,1.0,weyl_seed_308003,weyl_labels_seed_608003_unique,uniform,308003,608003,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.6863409464462593,0.6863428395974148,-1.8931511555075886e-06,-2.7583246567321376e-06,0.6863428559703174,-1.9095240580968564e-06,-2.7821800054098517e-06,2.9674459857787134e-07,8.805735678514199e-14,"[2.9435744017063863e-07, 3.7561817192765264e-08, 4.050808662016469e-10]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,17,15,900,550,threshold,threshold,13.577440252527595,6.912730531767011
4,3,8,8,1.0,weyl_seed_308004,weyl_labels_seed_608004_unique,uniform,308004,608004,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.8177296341060353,0.817731728340827,-2.0942347916941273e-06,-2.5610357070935833e-06,0.817731735836777,-2.101730741776997e-06,-2.5702024900622166e-06,4.696273992239438e-07,2.2054989410184551e-13,"[4.6555308348232496e-07, 6.141308573900039e-08, 6.21719084145594e-09]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,28,21,600,500,threshold,threshold,9.914529625326395,5.686588915064931
5,3,8,8,1.0,weyl_seed_308005,weyl_labels_seed_608005_unique,uniform,308005,608005,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.8167435949144891,0.8167453091922177,-1.7142777285483746e-06,-2.0989178724172975e-06,0.8167453104337595,-1.715519270417687e-06,-2.100437984576172e-06,2.9118699838031437e-07,8.47898680257372e-14,"[2.6435563274905633e-07, 1.220899624244466e-07, 9.238387561189692e-11]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,47,48,400,500,threshold,threshold,6.14107315801084,7.696486359462142
6,3,8,8,1.0,weyl_seed_308006,weyl_labels_seed_608006_unique,uniform,308006,608006,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.774859773773951,0.7748628129176051,-3.039143654071097e-06,-3.922185351381659e-06,0.774862852442492,-3.078668540990037e-06,-3.97319443490452e-06,9.980767804547163e-08,9.961572596828519e-15,"[9.732042177970393e-08, 2.1788880032605897e-08, 3.943704904497486e-09]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,6,13,450,350,threshold,threshold,7.591227486729622,3.8898358400911093
7,3,8,8,1.0,weyl_seed_308007,weyl_labels_seed_608007_unique,uniform,308007,608007,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7663901190549565,0.766391537055406,-1.418000449504575e-06,-1.8502332092343856e-06,0.7663915452997203,-1.4262447638468956e-06,-1.8609905430482489e-06,6.800149321364786e-07,4.624203079285796e-13,"[6.620425156887569e-07, 1.5530614821067238e-07, 1.2520801233912933e-10]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,38,43,400,550,threshold,threshold,7.144651183858514,7.5685832388699055
8,3,8,8,1.0,weyl_seed_308008,weyl_labels_seed_608008_unique,uniform,308008,608008,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7574250083808332,0.7574292293036,-4.220922766862145e-06,-5.572726963274318e-06,0.7574292892301457,-4.2808493125878755e-06,-5.651845747395054e-06,9.151556432774522e-07,8.375098514225672e-13,"[9.145617950018858e-07, 1.718469540795429e-08, 2.8129358137571695e-08]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,29,9,550,400,threshold,threshold,7.783544508740306,4.820104453712702
9,3,8,8,1.0,weyl_seed_308009,weyl_labels_seed_608009_unique,uniform,308009,608009,8,8,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1]",1.0,0.7887150445490275,0.7887243813009737,-9.336751946142918e-06,-1.183792804596684e-05,0.7887244151165749,-9.370567547350994e-06,-1.188080234060821e-05,5.220488686635054e-07,2.725350212728459e-13,"[5.181351264944227e-07, 6.380439563116439e-08, 1.0518363175788349e-10]",56,15,3.7333333333333334,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,9,49,550,550,threshold,threshold,9.769002139568329,6.311592936515808
0,3,8,9,1.125,weyl_seed_309000,weyl_labels_seed_609000_unique,uniform,309000,609000,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6976769379201079,0.6976765146291072,4.2329100069515846e-07,6.067149101374341e-07,0.6917046526801862,0.00597228523992166,0.008560244599350016,8.726920115171382e-06,7.615913469658288e-11,"[2.1302792794227174e-18, 3.788753076079771e-08, 4.747655741221458e-06, 7.3223947035408216e-06]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,39,35,750,700,threshold,threshold,68.69023441709578,38.396965481340885
1,3,8,9,1.125,weyl_seed_309001,weyl_labels_seed_609001_unique,uniform,309001,609001,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.7600614553931042,0.760061888742297,-4.3334919275217487e-07,-5.701502025622999e-07,0.7177832286927677,0.04227822670033654,0.0556247477099996,2.1809591367787133e-07,4.756582756298551e-14,"[1.3603984136355835e-20, 1.5992284230898947e-07, 1.4829186771767702e-07, 1.8449824546792736e-10]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,6,9,700,850,threshold,threshold,51.77698373794556,39.25712515600026
2,3,8,9,1.125,weyl_seed_309002,weyl_labels_seed_609002_unique,uniform,309002,609002,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6767096934236514,0.6767118577926751,-2.164369023671675e-06,-3.1983715390887427e-06,0.6525122539661541,0.024197439457497305,0.03575748905719989,7.772433456232283e-08,6.0410721831558915e-15,"[1.1397512772691652e-14, 6.078605233635341e-08, 4.8436748868861785e-08, 9.686863621080985e-11]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,24,0,650,650,threshold,threshold,58.4372142739594,185.0095848068595
3,3,8,9,1.125,weyl_seed_309003,weyl_labels_seed_609003_unique,uniform,309003,609003,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.7297702373273574,0.7297699479890771,2.8933828022381647e-07,3.964785975425116e-07,0.72234182851567,0.007428408811687381,0.010179106288155153,6.271531450115702e-06,3.9332106729790353e-11,"[7.720136540177107e-13, 2.5209051684670466e-07, 6.0582463784257215e-06, 1.6019388001410483e-06]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,29,9,550,450,threshold,threshold,48.27872560918331,25.891907051205635
4,3,8,9,1.125,weyl_seed_309004,weyl_labels_seed_609004_unique,uniform,309004,609004,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.721296251925996,0.7212923668884063,3.885037589745899e-06,5.386188517370112e-06,0.7176219130076273,0.003674338918368658,0.005094077376053855,1.0983094590437184e-06,1.2062836678249054e-12,"[1.8755421811220404e-09, 1.0656105743081307e-06, 2.611797735862711e-07, 5.039226089938969e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,40,43,650,400,threshold,threshold,62.4856483489275,20.49822573363781
5,3,8,9,1.125,weyl_seed_309005,weyl_labels_seed_609005_unique,uniform,309005,609005,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.7041657144196574,0.7041675176980221,-1.8032783647425887e-06,-2.560872146734341e-06,0.6330343053205411,0.0711314090991163,0.10101515544212446,0.060947274067681786,0.003714570216281117,"[0.06094727334072611, 9.16040914052339e-06, 2.1124899126718114e-06, 4.860290717649608e-07]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,1,48,600,1000,threshold,max_steps,77.27976201288402,51.516988480463624
6,3,8,9,1.125,weyl_seed_309006,weyl_labels_seed_609006_unique,uniform,309006,609006,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.6840817328009497,0.684082940577027,-1.2077760772610802e-06,-1.7655435298876955e-06,0.6653578536107572,0.018723879190192583,0.027370821778164266,1.938836908204606e-06,3.759088556616396e-12,"[7.671447317004086e-08, 1.9203498566960443e-06, 2.169639636197735e-07, 1.3559687533464272e-07]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,30,19,600,300,threshold,threshold,53.02966865897179,16.570251900702715
7,3,8,9,1.125,weyl_seed_309007,weyl_labels_seed_609007_unique,uniform,309007,609007,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.7608501238502832,0.7608515067976435,-1.3829473602955389e-06,-1.8176344025510987e-06,0.721482215711178,0.03936790813910518,0.05174200135485794,4.441465151080805e-06,1.972661268826524e-11,"[4.379754680815098e-06, 6.231038999770105e-07, 3.9509863515563935e-07, 4.716726315547447e-10]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,5,45,650,700,threshold,threshold,59.797256952151656,37.79412659071386
8,3,8,9,1.125,weyl_seed_309008,weyl_labels_seed_609008_unique,uniform,309008,609008,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.7372067000682518,0.7371972815058662,9.418562385676843e-06,1.2776013002601382e-05,0.7211670767521741,0.016039623316077778,0.021757294547910106,5.0307711706977235e-06,2.530865857192334e-11,"[3.439336211466222e-10, 1.98585542160593e-06, 4.622060120614139e-06, 3.996172593553129e-08]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,28,5,850,400,threshold,threshold,77.06318797916174,24.31173758022487
9,3,8,9,1.125,weyl_seed_309009,weyl_labels_seed_609009_unique,uniform,309009,609009,16,9,drop_extra,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.5625,0.7477531864471982,0.7477509838443168,2.2026028814181586e-06,2.945628211741085e-06,0.690085037470956,0.057668148976242284,0.07712190335188154,0.025631740753223754,0.0006569861340404714,"[0.025630881428838594, 2.5020534094508905e-06, 3.00620672411212e-06, 0.00020984738201398776]",120,22,5.454545454545454,adam,0.01,constant,1000,50,1e-06,50,abs_eval_loss_delta_le_threshold_on_eval_interval,best_over_restarts_for_row;mean_se_for_figure;median_iqr_in_summary,14,38,450,1000,threshold,max_steps,40.38113006018102,59.19232321344316
